chr,start,mappability,gc_content,end,HM_RS7_G1_1
chr7,27350000,0.983417,0.6758,27360000,2136
chr7,27360000,1,0.6896,27370000,1988
chr7,27370000,0.9906,0.6687,27380000,2137
chr7,27380000,0.967433,0.6464,27390000,2232
chr7,27390000,0.9746,0.6238,27400000,2682
chr7,27400000,0.763912,0.6423,27410000,5765337
chr7,27410000,0.900347,0.683,27420000,2132
chr7,27420000,0.996867,0.7315,27430000,1886
chr7,27430000,0.98895,0.6668,27440000,2167
chr7,27440000,0.975962,0.6751,27450000,2163
chr7,27450000,0.9991,0.7044,27460000,2042
chr7,27460000,0.992607,0.6668,27470000,2256
chr7,27470000,0.949743,0.7006,27480000,1925
chr7,27480000,0.909727,0.6959,27490000,1886
chr7,27490000,0.995833,0.7178,27500000,1799
chr7,27500000,0.967273,0.652,27510000,2281
chr7,27510000,0.997725,0.5667,27520000,2689
chr7,27520000,0.982586,0.6659,27530000,2188
chr7,27530000,0.988296,0.6857,27540000,2323
chr7,27540000,0.99275,0.6641,27550000,2357
chr7,27550000,0.994183,0.7012,27560000,2192
chr7,27560000,1,0.6419,27570000,2416
chr7,27570000,0.816785,0.6363,27580000,2622
chr7,27580000,0.961577,0.7006,27590000,2096
chr7,27590000,0.775461,0.6344,27600000,2170
chr7,27600000,1,0.6008,27610000,2732
chr7,27610000,0.987378,0.6385,27620000,2402
chr7,27620000,0.95795,0.6351,27630000,2548
chr7,27630000,0.986397,0.6291,27640000,2478
chr7,27640000,0.887891,0.5601,27650000,2713
chr7,27650000,0.994482,0.7114,27660000,2085
chr7,27660000,0.971843,0.6382,27670000,2434
chr7,27670000,0.949075,0.5443,27680000,2629
chr7,27680000,0.953857,0.5913,27690000,2714
chr7,27690000,0.990273,0.6681,27700000,2211
chr7,27700000,0.96753,0.6634,27710000,2471
chr7,27710000,0.970392,0.6384,27720000,2430
chr7,27720000,0.9952,0.6831,27730000,2184
chr7,27730000,0.966202,0.6839,27740000,2153
chr7,27740000,0.988491,0.6616,27750000,1932
chr7,27750000,0.991217,0.6751,27760000,2058
chr7,27760000,1,0.6571,27770000,2707
chr7,27770000,0.952885,0.6962,27780000,2204
chr7,27780000,0.996967,0.6714,27790000,2287
chr7,27790000,0.9924,0.6847,27800000,2110
chr7,27800000,0.748017,0.6427,27810000,2486
chr7,27810000,0.8655,0.5837,27820000,2213
chr7,27820000,0.972208,0.6341,27830000,2151
chr7,27830000,1,0.6269,27840000,2296
chr7,27840000,0.9991,0.6167,27850000,2662
chr7,27850000,1,0.5825,27860000,2758
chr7,27860000,0.994908,0.5172,27870000,2915
chr8,0,0.190711,0.5927,10000,3169
chr8,10000,0.3434,0.6224,20000,3792
chr8,20000,0.38015,0.6264,30000,3765
chr8,30000,0.394066,0.6226,40000,3612
chr8,40000,0.5,0.659,50000,2757
chr8,50000,0.94495,0.6986,60000,3094
chr8,60000,1,0.6375,70000,3292
chr8,70000,0.99215,0.6961,80000,2947
chr8,80000,0.962875,0.672,90000,3154
chr8,90000,0.967715,0.6591,100000,2801
chr8,100000,0.972367,0.6509,110000,2998
chr8,110000,0.957129,0.5449,120000,3957
chr8,120000,0.986572,0.6991,130000,3179
chr8,130000,1,0.6594,140000,3633
chr8,140000,0.932377,0.5993,150000,3703
chr8,150000,0.93619,0.6273,160000,3516
chr8,160000,1,0.6528,170000,3751
chr8,170000,1,0.6489,180000,3892
chr8,180000,0.97553,0.6598,190000,3421
chr8,190000,1,0.6722,200000,3568
chr8,200000,0.996483,0.6574,210000,3672
chr8,210000,1,0.6905,220000,3482
chr8,220000,1,0.6469,230000,3881
chr8,230000,0.996137,0.6804,240000,3332
chr8,240000,1,0.6526,250000,3666
chr8,250000,0.8841,0.6134,260000,3935
chr8,260000,0.974333,0.6226,270000,3495
chr8,270000,0.9324,0.6795,280000,2862
chr8,280000,0.987293,0.6547,290000,3523
chr8,290000,1,0.715,300000,2818
chr8,300000,0.997533,0.6961,310000,5747
chr8,310000,1,0.7281,320000,2574
chr8,320000,1,0.69,330000,4710
chr8,330000,1,0.6789,340000,3139
chr8,340000,0.9968,0.6743,350000,3358
chr8,350000,1,0.6982,360000,3091
chr8,360000,0.987528,0.6537,370000,3419
chr8,370000,0.99794,0.688,380000,18685
chr8,380000,1,0.6745,390000,3443
chr8,390000,0.946908,0.6701,400000,3314
chr8,400000,0.976682,0.5915,410000,3606
chr8,410000,0.95572,0.6904,420000,3360
chr8,420000,1,0.6454,430000,3796
chr8,430000,0.966237,0.6624,440000,3631
chr8,440000,0.96675,0.6387,450000,3951
chr8,450000,0.9886,0.63,460000,3608
chr8,460000,0.991147,0.6684,470000,3652
chr8,470000,1,0.6465,480000,3782
chr8,480000,0.969945,0.6832,490000,3577
chr8,490000,1,0.6751,500000,3531
chr8,500000,1,0.6666,510000,3338
chr8,510000,0.9988,0.6464,520000,3663
chr8,520000,1,0.662,530000,3526
chr8,530000,1,0.6359,540000,3835
chr8,540000,1,0.6423,550000,3888
chr8,550000,0.955667,0.6385,560000,2992
chr8,560000,0.972608,0.6227,570000,3557
chr8,570000,0.9969,0.6759,580000,3311
chr8,580000,0.996583,0.6715,590000,2922
chr8,590000,0.989333,0.7422,600000,2473
chr8,600000,0.953787,0.5805,610000,3881
chr8,610000,0.925215,0.5549,620000,3957
chr8,620000,0.99695,0.619,630000,3701
chr8,630000,0.94694,0.64,640000,3547
chr8,640000,0.906526,0.6517,650000,3209
chr8,650000,1,0.5977,660000,3928
chr8,660000,0.996917,0.6291,670000,3954
chr8,670000,0.988572,0.5868,680000,3965
chr8,680000,1,0.6092,690000,2000
chr8,690000,1,0.5696,700000,4057
chr8,700000,0.930577,0.6088,710000,3689
chr8,710000,0.947963,0.635,720000,3772
chr8,720000,0.95641,0.6023,730000,3587
chr8,730000,0.975517,0.598,740000,3871
chr8,740000,0.994254,0.6155,750000,3093
chr8,750000,0.99955,0.6491,760000,2424
chr8,760000,0.882,0.6235,770000,3203
chr8,770000,1,0.6044,780000,2449
chr8,780000,0.975,0.6153,790000,2557
chr8,790000,0.958045,0.6398,800000,2780
chr8,800000,0.924075,0.6748,810000,3301
chr8,810000,1,0.6569,820000,3512
chr8,820000,0.9974,0.7158,830000,2874
chr8,830000,0.9928,0.5754,840000,4268
chr8,840000,0.9984,0.6208,850000,3630
chr8,850000,0.983473,0.6665,860000,3773
chr8,860000,1,0.6529,870000,3644
chr8,870000,1,0.6424,880000,3601
chr8,880000,1,0.712,890000,3206
chr8,890000,1,0.6257,900000,3874
chr8,900000,0.99785,0.6231,910000,3917
chr8,910000,1,0.6056,920000,3865
chr8,920000,1,0.6086,930000,4004
chr8,930000,0.991863,0.6999,940000,2988
chr8,940000,0.94765,0.6635,950000,3089
chr8,950000,0.96552,0.6855,960000,3015
chr8,960000,0.87352,0.5515,970000,4069
chr8,970000,0.852529,0.5496,980000,4175
chr8,980000,0.920393,0.6566,990000,3186
chr8,990000,0.97088,0.5846,1000000,3976
chr8,1000000,0.9685,0.6141,1010000,3720
chr8,1010000,0.926183,0.6763,1020000,3167
chr8,1020000,0.90842,0.629,1030000,3025
chr8,1030000,0.917786,0.5907,1040000,4034
chr8,1040000,0.99935,0.6715,1050000,3164
chr8,1050000,0.979193,0.5652,1060000,3961
chr8,1060000,0.993617,0.598,1070000,6018
chr8,1070000,0.9888,0.7024,1080000,2976
chr8,1080000,0.9888,0.6888,1090000,3033
chr8,1090000,1,0.6585,1100000,3030
chr8,1100000,0.9959,0.6322,1110000,1878
chr8,1110000,1,0.5694,1120000,3546
chr8,1120000,1,0.6697,1130000,2976
chr8,1130000,0.959367,0.6474,1140000,2774
chr8,1140000,0.994624,0.7226,1150000,2726
chr8,1150000,0.9636,0.6112,1160000,3320
chr8,1160000,0.967183,0.6472,1170000,3307
chr8,1170000,1,0.6151,1180000,3664
chr8,1180000,1,0.6379,1190000,3937
chr8,1190000,1,0.653,1200000,3651
chr8,1200000,0.99805,0.633,1210000,3615
chr8,1210000,0.99875,0.6548,1220000,3622
chr8,1220000,1,0.6371,1230000,3880
chr8,1230000,1,0.6802,1240000,4823
chr8,1240000,1,0.6759,1250000,3289
chr8,1250000,0.99905,0.6637,1260000,3224
chr8,1260000,1,0.7221,1270000,3011
chr8,1270000,0.89125,0.6987,1280000,2335
chr8,1280000,0.95365,0.666,1290000,2220
chr8,1290000,0.9489,0.6745,1300000,2336
chr8,1300000,0.964692,0.6336,1310000,3802
chr8,1310000,1,0.6656,1320000,2895
chr8,1320000,0.755457,0.6458,1330000,2810
chr8,1330000,0.99845,0.7253,1340000,2776
chr8,1340000,0.968221,0.6467,1350000,3521
chr8,1350000,0.81307,0.6429,1360000,3439
chr8,1360000,1,0.6125,1370000,3530
chr8,1370000,0.980692,0.6294,1380000,3730
chr8,1380000,0.990908,0.6345,1390000,3052
chr8,1390000,1,0.6253,1400000,4053
chr8,1400000,0.959617,0.6653,1410000,3121
chr8,1410000,0.9891,0.6298,1420000,3457
chr8,1420000,1,0.636,1430000,3744
chr8,1430000,0.993033,0.6463,1440000,3391
chr8,1440000,0.97963,0.6313,1450000,3836
chr8,1450000,0.890098,0.6217,1460000,3141
chr8,1460000,0.983205,0.6354,1470000,3623
chr8,1470000,0.876855,0.6528,1480000,3131
chr8,1480000,1,0.7285,1490000,3372
chr8,1490000,0.938504,0.6634,1500000,3593
chr8,1500000,0.948636,0.6256,1510000,3666
chr8,1510000,1,0.6232,1520000,4036
chr8,1520000,1,0.6387,1530000,3616
chr8,1530000,0.950488,0.6921,1540000,3067
chr8,1540000,0.9918,0.6829,1550000,3177
chr8,1550000,0.983883,0.6647,1560000,3486
chr8,1560000,1,0.6384,1570000,3631
chr8,1570000,1,0.6622,1580000,3360
chr8,1580000,0.908345,0.6646,1590000,2973
chr8,1590000,0.96485,0.6669,1600000,3266
chr8,1600000,0.99995,0.6322,1610000,4889
chr8,1610000,1,0.64,1620000,3659
chr8,1620000,1,0.6814,1630000,3607
chr8,1630000,0.9892,0.6204,1640000,4078
chr8,1640000,0.96565,0.605,1650000,3570
chr8,1650000,1,0.6405,1660000,3675
chr8,1660000,1,0.6286,1670000,4009
chr8,1670000,1,0.6683,1680000,3359
chr8,1680000,0.8428,0.6654,1690000,3373
chr8,1690000,0.977745,0.669,1700000,3195
chr8,1700000,0.98042,0.7187,1710000,2830
chr8,1710000,0.9651,0.6552,1720000,3409
chr8,1720000,0.697859,0.635,1730000,3086
chr8,1730000,0.99175,0.6826,1740000,2704
chr8,1740000,0.990364,0.687,1750000,3062
chr8,1750000,0.96665,0.6332,1760000,6667
chr8,1760000,0.931807,0.6542,1770000,2848
chr8,1770000,0.8226,0.6827,1780000,2273
chr8,1780000,0.995223,0.67,1790000,2996
chr8,1790000,0.994433,0.6661,1800000,3133
chr8,1800000,0.9742,0.6935,1810000,2819
chr8,1810000,1,0.7046,1820000,3233
chr8,1820000,1,0.6742,1830000,3178
chr8,1830000,0.977817,0.6195,1840000,3631
chr8,1840000,0.816555,0.6672,1850000,2947
chr8,1850000,0.762944,0.699,1860000,2702
chr8,1860000,0.47501,0.7159,1870000,2338
chr8,1870000,0.524455,0.7195,1880000,2510
chr8,1880000,0.533613,0.7143,1890000,2533
chr8,1890000,0.966322,0.6715,1900000,3175
chr8,1900000,1,0.6976,1910000,2849
chr8,1910000,0.996959,0.6657,1920000,3205
chr8,1920000,0.957883,0.7088,1930000,2722
chr8,1930000,0.751819,0.6459,1940000,3174
chr8,1940000,1,0.726,1950000,2353
chr8,1950000,0.993526,0.7138,1960000,2719
chr8,1960000,1,0.6721,1970000,3078
chr8,1970000,0.89633,0.6869,1980000,2887
chr8,1980000,1,0.6527,1990000,3097
chr8,1990000,0.979385,0.6853,2000000,3531
chr8,2000000,0.9985,0.6823,2010000,3337
chr8,2010000,1,0.6153,2020000,3794
chr8,2020000,0.993233,0.6657,2030000,3336
chr8,2030000,0.9965,0.6541,2040000,3143
chr8,2040000,0.97215,0.6726,2050000,3352
chr8,2050000,1,0.6388,2060000,3516
chr8,2060000,0.99975,0.6514,2070000,3502
chr8,2070000,0.9954,0.6571,2080000,3736
chr8,2080000,0.993717,0.6577,2090000,3531
chr8,2090000,1,0.6469,2100000,3716
chr8,2100000,0.99895,0.6604,2110000,3623
chr8,2110000,0.9815,0.6793,2120000,3240
chr8,2120000,0.995558,0.6638,2130000,3509
chr8,2130000,1,0.6235,2140000,3465
chr8,2140000,0.775568,0.6158,2150000,3474
chr8,2150000,1,0.682,2160000,3259
chr8,2160000,1,0.6279,2170000,3612
chr8,2170000,0.934013,0.682,2180000,3128
chr8,2180000,1,0.6553,2190000,3547
chr8,2190000,0.895283,0.6298,2200000,3542
chr8,2200000,0.9044,0.6671,2210000,3349
chr8,2210000,1,0.663,2220000,3675
chr8,2220000,1,0.618,2230000,3911
chr8,2230000,0.982258,0.653,2240000,3512
chr8,2240000,1,0.6853,2250000,3377
chr8,2250000,0.9978,0.6835,2260000,3515
chr8,2260000,0.99965,0.6528,2270000,3649
chr8,2270000,0.95537,0.6134,2280000,3764
chr8,2280000,0.963487,0.6559,2290000,3743
chr8,2290000,0.9578,0.6797,2300000,2843
chr8,2300000,0.93225,0.6369,2310000,3214
chr8,2310000,0.949808,0.6317,2320000,3625
chr8,2320000,0.913483,0.6984,2330000,3437
chr8,2330000,0.844192,0.6758,2340000,3145
chr8,2340000,1,0.611,2350000,5982
chr8,2350000,1,0.6338,2360000,3769
chr8,2360000,0.99705,0.6495,2370000,3894
chr8,2370000,1,0.6279,2380000,3868
chr8,2380000,0.98494,0.6902,2390000,3278
chr8,2390000,1,0.6597,2400000,3504
chr8,2400000,0.965139,0.6837,2410000,3500
chr8,2410000,0.957617,0.6636,2420000,3485
chr8,2420000,0.979,0.5606,2430000,3960
chr8,2430000,0.827515,0.5923,2440000,3671
chr8,2440000,1,0.6582,2450000,3540
chr8,2450000,0.9847,0.6331,2460000,4044
chr8,2460000,1,0.6264,2470000,4076
chr8,2470000,0.992306,0.7139,2480000,3424
chr8,2480000,1,0.6229,2490000,3829
chr8,2490000,0.97405,0.6226,2500000,3934
chr8,2500000,0.9903,0.6233,2510000,4171
chr8,2510000,0.95855,0.6367,2520000,3947
chr8,2520000,0.942317,0.6763,2530000,3444
chr8,2530000,0.888652,0.622,2540000,3874
chr8,2540000,0.893567,0.6209,2550000,4060
chr8,2550000,0.913343,0.6439,2560000,3638
chr8,2560000,0.982867,0.5654,2570000,4045
chr8,2570000,0.922862,0.5521,2580000,4264
chr8,2580000,0.960846,0.626,2590000,3887
chr8,2590000,0.859169,0.6637,2600000,2827
chr8,2600000,0.977354,0.5076,2610000,4334
chr8,2610000,0.963337,0.6129,2620000,3822
chr8,2620000,0.96815,0.6302,2630000,3998
chr8,2630000,1,0.6635,2640000,3942
chr8,2640000,1,0.6772,2650000,3353
chr8,2650000,0.999144,0.6493,2660000,4591
chr8,2660000,1,0.6319,2670000,3923
chr8,2670000,0.743749,0.6426,2680000,3447
chr8,2680000,0.976217,0.6139,2690000,4142
chr8,2690000,1,0.6145,2700000,3829
chr8,2700000,0.967105,0.6076,2710000,4084
chr8,2710000,0.913129,0.6837,2720000,3390
chr8,2720000,1,0.6196,2730000,3282
chr8,2730000,0.9014,0.6674,2740000,1353
chr8,2740000,1,0.633,2750000,4087
chr8,2750000,1,0.6557,2760000,3692
chr8,2760000,0.999483,0.6449,2770000,3439
chr8,2770000,0.979967,0.662,2780000,3289
chr8,2780000,1,0.618,2790000,3668
chr8,2790000,1,0.6649,2800000,3756
chr8,2800000,1,0.6926,2810000,2814
chr8,2810000,0.984283,0.6751,2820000,3346
chr8,2820000,1,0.6477,2830000,3673
chr8,2830000,0.946276,0.6443,2840000,3163
chr8,2840000,1,0.693,2850000,3378
chr8,2850000,0.971417,0.6179,2860000,3816
chr8,2860000,0.957683,0.4995,2870000,4437
chr8,2870000,0.9906,0.6793,2880000,3175
chr8,2880000,0.956547,0.6365,2890000,3611
chr8,2890000,0.939736,0.6742,2900000,3325
chr8,2900000,0.967108,0.7113,2910000,3206
chr8,2910000,1,0.6787,2920000,3189
chr8,2920000,0.944985,0.6715,2930000,3138
chr8,2930000,0.827013,0.6619,2940000,2871
chr8,2940000,0.993667,0.6666,2950000,3229
chr8,2950000,0.90625,0.6805,2960000,2495
chr8,2960000,0.921883,0.628,2970000,2363
chr8,2970000,0.98825,0.6765,2980000,2270
chr8,2980000,0.769443,0.677,2990000,2193
chr8,2990000,0.638103,0.6895,3000000,2191
chr8,3000000,0.97266,0.6964,3010000,2032
chr8,3010000,0.997567,0.6449,3020000,2188
chr8,3020000,0.99905,0.6225,3030000,2377
chr8,3030000,0.98495,0.5867,3040000,2576
chr8,3040000,0.9971,0.7052,3050000,2075
chr8,3050000,0.9971,0.695,3060000,2311
chr8,3060000,0.930845,0.6213,3070000,2401
chr8,3070000,0.909909,0.5183,3080000,2816
chr8,3080000,1,0.6509,3090000,2542
chr8,3090000,0.9853,0.6614,3100000,2438
chr8,3100000,0.961307,0.6247,3110000,2663
chr8,3110000,0.994467,0.629,3120000,2715
chr8,3120000,0.9948,0.6394,3130000,2548
chr8,3130000,0.965879,0.6128,3140000,2799
chr8,3140000,0.9704,0.6684,3150000,2433
chr8,3150000,0.975334,0.5132,3160000,3067
chr8,3160000,0.993,0.6227,3170000,2652
chr8,3170000,1,0.6416,3180000,2486
chr8,3180000,0.9962,0.5538,3190000,2847
chr8,3190000,0.862019,0.5715,3200000,2787
chr8,3200000,0.99925,0.6983,3210000,2238
chr8,3210000,0.9996,0.6683,3220000,2326
chr8,3220000,0.881728,0.6052,3230000,2298
chr8,3230000,0.990467,0.6761,3240000,2201
chr8,3240000,1,0.638,3250000,2345
chr8,3250000,0.979538,0.7033,3260000,2093
chr8,3260000,0.955333,0.6672,3270000,2478
chr8,3270000,1,0.6727,3280000,2227
chr8,3280000,0.978968,0.6999,3290000,2093
chr8,3290000,0.99465,0.6137,3300000,5292
chr8,3300000,0.683807,0.6163,3310000,2557
chr8,3310000,0.547212,0.6318,3320000,2439
chr8,3320000,0.748934,0.6519,3330000,2468
chr8,3330000,0.981795,0.6063,3340000,2459
chr8,3340000,0.833467,0.624,3350000,2583
chr8,3350000,0.990833,0.5822,3360000,2633
chr8,3360000,0.983005,0.6332,3370000,2570
chr8,3370000,0.982322,0.6699,3380000,2429
chr8,3380000,0.967975,0.6846,3390000,2323
chr8,3390000,0.99805,0.6006,3400000,2888
chr8,3400000,0.965353,0.5788,3410000,2822
chr8,3410000,0.99875,0.5626,3420000,2981
chr8,3420000,0.99985,0.594,3430000,2868
chr8,3430000,1,0.6867,3440000,2355
chr8,3440000,1,0.7085,3450000,2101
chr8,3450000,0.9646,0.6321,3460000,2447
chr8,3460000,0.9577,0.635,3470000,2564
chr8,3470000,0.986192,0.7021,3480000,2134
chr8,3480000,0.892383,0.7411,3490000,1904
chr8,3490000,0.995,0.6366,3500000,2300
chr8,3500000,0.98285,0.5899,3510000,2645
chr8,3510000,0.923815,0.4915,3520000,3015
chr8,3520000,1,0.6313,3530000,2677
chr8,3530000,1,0.6896,3540000,2168
chr8,3540000,0.9827,0.6196,3550000,6393
chr8,3550000,0.913433,0.5913,3560000,2694
chr8,3560000,0.9952,0.6429,3570000,2486
chr8,3570000,0.979284,0.6415,3580000,2475
chr8,3580000,0.9981,0.6444,3590000,2632
chr8,3590000,0.910917,0.686,3600000,6580
chr8,3600000,0.959159,0.6778,3610000,2241
chr8,3610000,0.759511,0.6528,3620000,2359
chr8,3620000,1,0.6404,3630000,2607
chr8,3630000,0.987974,0.6348,3640000,4496
chr8,3640000,0.693533,0.6207,3650000,2480
chr8,3650000,0.785857,0.6635,3660000,2233
chr8,3660000,0.988117,0.6581,3670000,2487
chr8,3670000,0.923867,0.6495,3680000,2503
chr8,3680000,1,0.6861,3690000,2279
chr8,3690000,1,0.6687,3700000,5785
chr8,3700000,0.99465,0.641,3710000,2532
chr8,3710000,0.970267,0.6786,3720000,2200
chr8,3720000,0.9819,0.6143,3730000,2237
chr8,3730000,0.989412,0.6671,3740000,2334
chr8,3740000,0.837631,0.6252,3750000,2396
chr8,3750000,0.969675,0.6631,3760000,2438
chr8,3760000,0.967185,0.6472,3770000,3018
chr8,3770000,0.99285,0.6765,3780000,2228
chr8,3780000,0.993,0.6543,3790000,2479
chr8,3790000,0.948317,0.6368,3800000,4760
chr8,3800000,1,0.6262,3810000,2569
chr8,3810000,0.9988,0.6269,3820000,2608
chr8,3820000,0.97617,0.6484,3830000,2645
chr8,3830000,0.976652,0.6412,3840000,2522
chr8,3840000,0.736183,0.5901,3850000,2556
chr8,3850000,0.928737,0.6821,3860000,2200
chr8,3860000,0.972665,0.6327,3870000,2329
chr8,3870000,1,0.6879,3880000,2207
chr8,3880000,0.994117,0.6562,3890000,2329
chr8,3890000,1,0.6528,3900000,2267
chr8,3900000,0.973047,0.7004,3910000,2124
chr8,3910000,0.99955,0.7141,3920000,2100
chr8,3920000,0.97038,0.6263,3930000,2430
chr8,3930000,0.747972,0.4991,3940000,2947
chr8,3940000,0.947557,0.6807,3950000,2040
chr8,3950000,0.99985,0.6464,3960000,3081
chr8,3960000,0.972833,0.6364,3970000,2570
chr8,3970000,0.95025,0.6415,3980000,3425
chr8,3980000,0.984433,0.6713,3990000,2313
chr8,3990000,0.872651,0.5972,4000000,2529
chr8,4000000,0.977953,0.642,4010000,2372
chr8,4010000,0.987583,0.6907,4020000,2194
chr8,4020000,0.93155,0.6643,4030000,2470
chr8,4030000,0.916807,0.5846,4040000,2938
chr8,4040000,0.863338,0.5222,4050000,2859
chr8,4050000,0.994086,0.6828,4060000,2445
chr8,4060000,0.908523,0.6033,4070000,2626
chr8,4070000,0.856723,0.5975,4080000,2572
chr8,4080000,0.98885,0.6497,4090000,2503
chr8,4090000,1,0.6673,4100000,2203
chr8,4100000,0.949343,0.6744,4110000,2310
chr8,4110000,0.9947,0.647,4120000,2523
chr8,4120000,0.988983,0.6715,4130000,2203
chr8,4130000,0.939004,0.6176,4140000,2383
chr8,4140000,0.920128,0.6573,4150000,2223
chr8,4150000,0.238824,0.6082,4160000,2364
chr8,4160000,0.417791,0.621,4170000,2061
chr8,4170000,0.988133,0.6787,4180000,2398
chr8,4180000,0.851502,0.5906,4190000,2738
chr8,4190000,0.712315,0.5764,4200000,2751
chr8,4200000,0.43752,0.5549,4210000,2961
chr8,4210000,0.702608,0.5681,4220000,2868
chr8,4220000,0.892189,0.5836,4230000,2707
chr8,4230000,0.980123,0.609,4240000,2810
chr8,4240000,0.9923,0.589,4250000,2739
chr8,4250000,0.951946,0.6425,4260000,2555
chr8,4260000,1,0.665,4270000,2517
chr8,4270000,1,0.6177,4280000,2616
chr8,4280000,1,0.6285,4290000,2649
chr8,4290000,1,0.5845,4300000,2798
chr8,4300000,1,0.6362,4310000,2620
chr8,4310000,0.9602,0.6193,4320000,2721
chr8,4320000,0.981887,0.6073,4330000,2529
chr8,4330000,0.924317,0.5722,4340000,2638
chr8,4340000,0.875874,0.6379,4350000,2190
chr8,4350000,0.98265,0.674,4360000,2002
chr8,4360000,0.9931,0.638,4370000,2441
chr8,4370000,0.99235,0.69,4380000,2238
chr8,4380000,0.912283,0.6734,4390000,2280
chr8,4390000,1,0.6873,4400000,2072
chr8,4400000,0.953706,0.7019,4410000,1908
chr8,4410000,0.982466,0.6449,4420000,2456
chr8,4420000,1,0.6301,4430000,4254
chr8,4430000,0.99795,0.6518,4440000,2403
chr8,4440000,0.815327,0.6362,4450000,2743
chr8,4450000,0.993767,0.6714,4460000,2240
chr8,4460000,0.945699,0.6386,4470000,2163
chr8,4470000,0.813423,0.5966,4480000,2388
chr8,4480000,0.711625,0.5379,4490000,2796
chr8,4490000,0.968722,0.6037,4500000,2530
chr8,4500000,0.648797,0.6101,4510000,2096
chr8,4510000,1,0.6676,4520000,2397
chr8,4520000,1,0.6994,4530000,1973
chr8,4530000,0.922083,0.6747,4540000,1906
chr8,4540000,0.84365,0.6354,4550000,2302
chr8,4550000,0.755035,0.6191,4560000,2449
chr8,4560000,0.505749,0.6015,4570000,2689
chr8,4570000,0.95179,0.6361,4580000,2489
chr8,4580000,0.948923,0.6598,4590000,2364
chr8,4590000,0.969536,0.6319,4600000,2323
chr8,4600000,0.982782,0.6769,4610000,2144
chr8,4610000,1,0.6253,4620000,2605
chr8,4620000,0.977904,0.6848,4630000,2145
chr8,4630000,0.962267,0.6915,4640000,2562
chr8,4640000,0.843654,0.5962,4650000,2435
chr8,4650000,0.936783,0.5038,4660000,2915
chr8,4660000,0.909312,0.6455,4670000,2405
chr8,4670000,0.367985,0.5721,4680000,2604
chr8,4680000,0.563635,0.5704,4690000,2742
chr8,4690000,0.861747,0.5811,4700000,2636
chr8,4700000,0.857829,0.5846,4710000,2630
chr8,4710000,0.986252,0.6744,4720000,2276
chr8,4720000,0.9885,0.6792,4730000,2209
chr8,4730000,1,0.6658,4740000,2163
chr8,4740000,0.979481,0.6395,4750000,2467
chr8,4750000,0.890023,0.6012,4760000,2493
chr8,4760000,0.945018,0.5593,4770000,2699
chr8,4770000,0.636252,0.4925,4780000,7849
chr8,4780000,0.873712,0.5285,4790000,2930
chr8,4790000,0.982222,0.6386,4800000,2538
chr8,4800000,0.9884,0.5993,4810000,2687
chr8,4810000,0.985793,0.6453,4820000,2418
chr8,4820000,0.935042,0.6942,4830000,2011
chr8,4830000,0.825127,0.6247,4840000,2381
chr8,4840000,0.433348,0.5854,4850000,2285
chr8,4850000,0.864325,0.5975,4860000,2556
chr8,4860000,0.900033,0.6447,4870000,2274
chr8,4870000,0.809011,0.6156,4880000,2462
chr8,4880000,0.864758,0.6071,4890000,2646
chr8,4890000,0.867942,0.6162,4900000,2472
chr8,4900000,0.894848,0.6334,4910000,2352
chr8,4910000,0.723441,0.5807,4920000,2710
chr8,4920000,0.88535,0.5602,4930000,2673
chr8,4930000,0.710736,0.5721,4940000,2788
chr8,4940000,0.282229,0.5644,4950000,2584
chr8,4950000,0.852066,0.5977,4960000,2764
chr8,4960000,0.811466,0.5521,4970000,2975
chr8,4970000,0.639291,0.5275,4980000,2913
chr8,4980000,0.298121,0.5766,4990000,2487
chr8,4990000,0.513182,0.5811,5000000,2764
chr8,5000000,0.9987,0.5838,5010000,2763
chr8,5010000,0.82981,0.5794,5020000,2643
chr8,5020000,0.939901,0.6703,5030000,2370
chr8,5030000,0.739497,0.6505,5040000,2437
chr8,5040000,0.999108,0.6235,5050000,2421
chr8,5050000,0.969137,0.5586,5060000,2793
chr8,5060000,0.98927,0.5575,5070000,2999
chr8,5070000,0.707192,0.5031,5080000,2880
chr8,5080000,0.43893,0.5639,5090000,2612
chr8,5090000,0.656853,0.5739,5100000,2723
chr8,5100000,1,0.5986,5110000,2790
chr8,5110000,0.9951,0.6029,5120000,2813
chr8,5120000,0.95787,0.5936,5130000,3071
chr8,5130000,0.886496,0.5864,5140000,2623
chr8,5140000,0.934659,0.5946,5150000,2734
chr8,5150000,0.988548,0.6697,5160000,2194
chr8,5160000,0.99735,0.6578,5170000,2330
chr8,5170000,0.938506,0.6301,5180000,2270
chr8,5180000,0.944463,0.6084,5190000,2487
chr8,5190000,0.874457,0.5864,5200000,2711
chr8,5200000,0.984805,0.5998,5210000,3208
chr8,5210000,0.972325,0.599,5220000,2524
chr8,5220000,0.912657,0.5966,5230000,2755
chr8,5230000,0.851478,0.5962,5240000,2726
chr8,5240000,0.958865,0.5451,5250000,2857
chr8,5250000,0.987767,0.5789,5260000,2825
chr8,5260000,0.999,0.586,5270000,2834
chr8,5270000,1,0.5957,5280000,3048
chr8,5280000,0.972483,0.5865,5290000,2736
chr8,5290000,1,0.6264,5300000,3580
chr8,5300000,0.858558,0.625,5310000,2764
chr8,5310000,0.885961,0.5816,5320000,2673
