chr,start,mappability,gc_content,end,sample_H
Group 6,361200000,0.892231,0.5275,361500000,3416
Group 6,361500000,0.95195,0.522397,361800000,3061
Group 6,361800000,0.931482,0.562427,362100000,5016
Group 6,362100000,0.957442,0.549613,362400000,3562
Group 6,362400000,0.909961,0.52388,362700000,4242
Group 6,362700000,0.943129,0.507817,363000000,4694
Group 6,363000000,0.940933,0.492033,363300000,4026
Group 6,363300000,0.852172,0.53123,363600000,3496
Group 6,363600000,0.895963,0.527737,363900000,3890
Group 6,363900000,0.918025,0.521613,364200000,3683
Group 6,364200000,0.901528,0.548017,364500000,2971
Group 6,364500000,0.847591,0.546187,364800000,4007
Group 6,364800000,0.910317,0.523087,365100000,18060
Group 6,365100000,0.892992,0.508147,365400000,3607
Group 6,365400000,0.925183,0.50939,365700000,3986
Group 6,365700000,0.882038,0.510047,366000000,4472
Group 6,366000000,0.883129,0.539737,366300000,5101
Group 6,366300000,0.933453,0.521583,366600000,3189
Group 6,366600000,0.903854,0.531957,366900000,4104
Group 6,366900000,0.886423,0.530853,367200000,4213
Group 6,367200000,0.937553,0.529143,367500000,2635
Group 6,367500000,0.938657,0.526957,367800000,3096
Group 6,367800000,0.914617,0.52919,368100000,4267
Group 6,368100000,0.941344,0.5236,368400000,2835
Group 6,368400000,0.948569,0.523163,368700000,2367
Group 6,368700000,0.928174,0.538143,369000000,3823
Group 6,369000000,0.865846,0.535113,369300000,3564
Group 6,369300000,0.844167,0.538867,369600000,5535
Group 6,369600000,0.886814,0.538217,369900000,5036
Group 6,369900000,0.910822,0.543447,370200000,4654
Group 6,370200000,0.912903,0.54438,370500000,4582
Group 6,370500000,0.885831,0.536383,370800000,5380
Group 6,370800000,0.843291,0.5391,371100000,4238
Group 6,371100000,0.892931,0.53887,371400000,3653
Group 6,371400000,0.927198,0.541183,371700000,3777
Group 6,371700000,0.848365,0.550657,372000000,4086
Group 6,372000000,0.911618,0.544293,372300000,6052
Group 6,372300000,0.932474,0.536467,372600000,4429
Group 6,372600000,0.933017,0.551787,372900000,5128
Group 6,372900000,0.941483,0.551107,373200000,3360
Group 6,373200000,0.936286,0.538603,373500000,3099
Group 6,373500000,0.94102,0.535827,373800000,3680
Group 6,373800000,0.936588,0.532003,374100000,3170
Group 6,374100000,0.910651,0.54162,374400000,4694
Group 6,374400000,0.819687,0.52579,374700000,6643
Group 6,374700000,0.910558,0.543247,375000000,3946
Group 6,375000000,0.918398,0.5221,375300000,4672
Group 6,375300000,0.926247,0.5379,375600000,3551
Group 6,375600000,0.952055,0.55241,375900000,2668
Group 6,375900000,0.909092,0.53409,376200000,3803
Group 6,376200000,0.9288,0.549057,376500000,3432
Group 6,376500000,0.911507,0.54491,376800000,3629
Group 6,376800000,0.957006,0.524687,377100000,3320
Group 6,377100000,0.879596,0.546237,377400000,4886
Group 6,377400000,0.916447,0.528927,377700000,3786
Group 6,377700000,0.929027,0.501103,378000000,3313
Group 6,378000000,0.931607,0.51952,378300000,4259
Group 6,378300000,0.885386,0.51892,378600000,5845
Group 6,378600000,0.947544,0.524527,378900000,3873
Group 6,378900000,0.859687,0.538917,379200000,4476
Group 6,379200000,0.908332,0.531597,379500000,4390
Group 6,379500000,0.90944,0.534577,379800000,4475
Group 6,379800000,0.940736,0.556343,380100000,4408
Group 6,380100000,0.887644,0.54112,380400000,5546
Group 6,380400000,0.884088,0.54172,380700000,4834
Group 6,380700000,0.88367,0.547697,381000000,4925
Group 6,381000000,0.873518,0.553023,381300000,3640
Group 6,381300000,0.928452,0.506787,381600000,2921
Group 6,381600000,0.950629,0.53032,381900000,3021
Group 6,381900000,0.871123,0.527267,382200000,5416
Group 6,382200000,0.896126,0.559087,382500000,4607
Group 6,382500000,0.91403,0.519967,382800000,5404
Group 6,382800000,0.927175,0.539137,383100000,3836
Group 6,383100000,0.915998,0.536443,383400000,4002
Group 6,383400000,0.901487,0.539647,383700000,4367
Group 6,383700000,0.948498,0.52487,384000000,2803
Group 6,384000000,0.908267,0.53283,384300000,7697
Group 6,384300000,0.946845,0.517783,384600000,3273
Group 6,384600000,0.941042,0.520137,384900000,3970
Group 6,384900000,0.938158,0.519403,385200000,6839
Group 6,385200000,0.915348,0.522193,385500000,4600
Group 6,385500000,0.924731,0.499613,385800000,4368
Group 6,385800000,0.89793,0.51665,386100000,3622
Group 6,386100000,0.93204,0.530617,386400000,3769
Group 6,386400000,0.904041,0.521083,386700000,3793
Group 6,386700000,0.949134,0.539713,387000000,3888
Group 6,387000000,0.882917,0.529927,387300000,3886
Group 6,387300000,0.888268,0.542383,387600000,4313
Group 6,387600000,0.879636,0.547067,387900000,3632
Group 6,387900000,0.873365,0.531613,388200000,5666
Group 6,388200000,0.848028,0.508043,388500000,4112
Group 6,388500000,0.901674,0.54227,388800000,5283
Group 6,388800000,0.812064,0.53108,389100000,5850
Group 6,389100000,0.889393,0.535417,389400000,4652
Group 6,389400000,0.900975,0.535443,389700000,3688
Group 6,389700000,0.900249,0.523413,390000000,4985
Group 6,390000000,0.928906,0.51919,390300000,3810
Group 6,390300000,0.898885,0.5334,390600000,3788
Group 6,390600000,0.865708,0.532893,390900000,4757
Group 6,390900000,0.878797,0.522043,391200000,5110
Group 6,391200000,0.934878,0.545537,391500000,5889
Group 6,391500000,0.868556,0.53396,391800000,5506
Group 6,391800000,0.916965,0.51243,392100000,4025
Group 6,392100000,0.909353,0.527327,392400000,3627
Group 6,392400000,0.876677,0.535957,392700000,25165
Group 6,392700000,0.878573,0.55513,393000000,35915
Group 6,393000000,0.920994,0.52934,393300000,47573
Group 6,393300000,0.775714,0.551433,393600000,30420
Group 6,393600000,0.882951,0.547057,393900000,34266
Group 6,393900000,0.90593,0.52868,394200000,35709
Group 6,394200000,0.910295,0.53031,394500000,37294
Group 6,394500000,0.879518,0.510867,394800000,37664
Group 6,394800000,0.900379,0.515113,395100000,36370
Group 6,395100000,0.95376,0.514113,395400000,36326
Group 6,395400000,0.859027,0.54391,395700000,35386
Group 6,395700000,0.858274,0.54284,396000000,38047
Group 6,396000000,0.866317,0.527747,396300000,35854
Group 6,396300000,0.926746,0.54628,396600000,35935
Group 6,396600000,0.896882,0.534027,396900000,37528
Group 6,396900000,0.890965,0.521653,397200000,36742
Group 6,397200000,0.896468,0.535217,397500000,37313
Group 6,397500000,0.94166,0.545833,397800000,35240
Group 6,397800000,0.929566,0.547283,398100000,37555
Group 6,398100000,0.825652,0.54936,398400000,33733
Group 6,398400000,0.943756,0.54472,398700000,36773
Group 6,398700000,0.862102,0.541063,399000000,35802
Group 6,399000000,0.873439,0.53161,399300000,36842
Group 6,399300000,0.897952,0.513593,399600000,37156
Group 6,399600000,0.934721,0.51647,399900000,37900
Group 6,399900000,0.931939,0.514227,400200000,35362
Group 6,400200000,0.904587,0.52687,400500000,35050
Group 6,400500000,0.927447,0.52126,400800000,45175
Group 6,400800000,0.924625,0.516543,401100000,38322
Group 6,401100000,0.810356,0.54999,401400000,52641
Group 6,401400000,0.901137,0.545347,401700000,37540
Group 6,401700000,0.882045,0.536077,402000000,39182
Group 6,402000000,0.941999,0.508953,402300000,37696
Group 6,402300000,0.890236,0.533193,402600000,36208
Group 6,402600000,0.877716,0.532657,402900000,38297
Group 6,402900000,0.887967,0.537523,403200000,37679
Group 6,403200000,0.905013,0.525267,403500000,39276
Group 6,403500000,0.848336,0.53383,403800000,34339
Group 6,403800000,0.937017,0.5332,404100000,37592
Group 6,404100000,0.924301,0.534697,404400000,37556
Group 6,404400000,0.883418,0.51266,404700000,37505
Group 6,404700000,0.923132,0.509663,405000000,37173
Group 6,405000000,0.908521,0.55332,405300000,37544
Group 6,405300000,0.91563,0.539237,405600000,37343
Group 6,405600000,0.899996,0.53894,405900000,37266
Group 6,405900000,0.851316,0.54554,406200000,36395
Group 6,406200000,0.92032,0.552137,406500000,37967
Group 6,406500000,0.913099,0.537117,406800000,34701
Group 6,406800000,0.880726,0.527927,407100000,32854
Group 6,407100000,0.885717,0.531877,407400000,34548
Group 6,407400000,0.942354,0.52983,407700000,36931
Group 6,407700000,0.912329,0.526807,408000000,38182
Group 6,408000000,0.915596,0.529427,408300000,37846
Group 6,408300000,0.869548,0.52747,408600000,37989
Group 6,408600000,0.905454,0.522017,408900000,36718
Group 6,408900000,0.873162,0.524527,409200000,34743
Group 6,409200000,0.898713,0.534507,409500000,36988
Group 6,409500000,0.926662,0.523977,409800000,37827
Group 6,409800000,0.911197,0.53486,410100000,37611
Group 6,410100000,0.942578,0.550677,410400000,33314
Group 6,410400000,0.87909,0.530943,410700000,27572
Group 6,410700000,0.926996,0.531427,411000000,32539
Group 6,411000000,0.903151,0.54122,411300000,33552
Group 6,411300000,0.934223,0.51717,411600000,37976
Group 6,411600000,0.871895,0.53964,411900000,38553
Group 6,411900000,0.889427,0.53949,412200000,38238
Group 6,412200000,0.907303,0.538657,412500000,38598
Group 6,412500000,0.910581,0.541227,412800000,38272
Group 6,412800000,0.788802,0.547433,413100000,32493
Group 6,413100000,0.876164,0.534183,413400000,35705
Group 6,413400000,0.91038,0.534527,413700000,35472
Group 6,413700000,0.864838,0.540697,414000000,36884
Group 6,414000000,0.918718,0.557987,414300000,27552
Group 6,414300000,0.932161,0.54894,414600000,24560
Group 6,414600000,0.952351,0.52731,414900000,32284
Group 6,414900000,0.885954,0.54286,415200000,37099
Group 6,415200000,0.907946,0.541943,415500000,34755
Group 6,415500000,0.88343,0.552977,415800000,34106
Group 6,415800000,0.902615,0.535283,416100000,32731
Group 6,416100000,0.925839,0.532297,416400000,33692
Group 6,416400000,0.843545,0.548637,416700000,32466
Group 6,416700000,0.896505,0.522093,417000000,30181
Group 6,417000000,0.878523,0.54197,417300000,31765
Group 6,417300000,0.930356,0.553537,417600000,33872
Group 6,417600000,0.907492,0.519243,417900000,30737
Group 6,417900000,0.906466,0.525543,418200000,32108
Group 6,418200000,0.886765,0.53877,418500000,33423
Group 6,418500000,0.933905,0.539603,418800000,34275
Group 6,418800000,0.932614,0.529427,419100000,34305
Group 6,419100000,0.862934,0.54341,419400000,31542
Group 6,419400000,0.93229,0.534223,419700000,33728
Group 6,419700000,0.915408,0.537983,420000000,33452
Group 6,420000000,0.912228,0.54083,420300000,35542
Group 6,420300000,0.88974,0.541093,420600000,37514
Group 6,420600000,0.909382,0.525237,420900000,35135
Group 6,420900000,0.798069,0.540463,421200000,28533
Group 6,421200000,0.735301,0.529563,421500000,26364
Group 6,421500000,0.93065,0.534537,421800000,32718
Group 6,421800000,0.948264,0.548737,422100000,36346
Group 6,422100000,0.847127,0.532007,422400000,33522
Group 6,422400000,0.89045,0.542337,422700000,34433
Group 6,422700000,0.889838,0.55214,423000000,34526
Group 6,423000000,0.819018,0.523947,423300000,34024
Group 6,423300000,0.906602,0.509497,423600000,37297
Group 6,423600000,0.837026,0.52369,423900000,34169
Group 6,423900000,0.928159,0.51922,424200000,35502
Group 6,424200000,0.907247,0.54781,424500000,34407
Group 6,424500000,0.87427,0.533157,424800000,30586
Group 6,424800000,0.932884,0.54002,425100000,37165
Group 6,425100000,0.899462,0.50248,425400000,35532
Group 6,425400000,0.895614,0.530057,425700000,35980
Group 6,425700000,0.936961,0.516043,426000000,36631
Group 6,426000000,0.897164,0.54116,426300000,39535
Group 6,426300000,0.9122,0.529397,426600000,33506
Group 6,426600000,0.893194,0.513243,426900000,33868
Group 6,426900000,0.933219,0.518127,427200000,38366
Group 6,427200000,0.840699,0.54321,427500000,35301
Group 6,427500000,0.943963,0.511157,427800000,36572
Group 6,427800000,0.912413,0.53716,428100000,38147
Group 6,428100000,0.884244,0.529983,428400000,36705
Group 6,428400000,0.906042,0.55095,428700000,38029
Group 6,428700000,0.904549,0.54512,429000000,38368
Group 6,429000000,0.918968,0.541347,429300000,36161
Group 6,429300000,0.931456,0.522393,429600000,38849
Group 6,429600000,0.894752,0.55015,429900000,36190
Group 6,429900000,0.919563,0.530003,430200000,39072
Group 6,430200000,0.883393,0.521643,430500000,36967
Group 6,430500000,0.902635,0.518167,430800000,38445
Group 6,430800000,0.941405,0.511973,431100000,38852
Group 6,431100000,0.897651,0.535203,431400000,28718
Group 6,431400000,0.934185,0.516837,431700000,27049
Group 6,431700000,0.87127,0.52768,432000000,27507
Group 6,432000000,0.912249,0.526177,432300000,20439
Group 6,432300000,0.934211,0.509887,432600000,35138
Group 6,432600000,0.914004,0.522863,432900000,18396
Group 6,432900000,0.900996,0.530517,433200000,14633
Group 6,433200000,0.932971,0.533917,433500000,30479
Group 6,433500000,0.957002,0.531257,433800000,33189
Group 6,433800000,0.933031,0.520263,434100000,38764
Group 6,434100000,0.912537,0.52985,434400000,36653
Group 6,434400000,0.922531,0.525673,434700000,37404
Group 6,434700000,0.888238,0.547767,435000000,33892
Group 6,435000000,0.875907,0.542793,435300000,31189
Group 6,435300000,0.906163,0.538513,435600000,35959
Group 6,435600000,0.88885,0.534087,435900000,36115
Group 6,435900000,0.866091,0.53065,436200000,38364
Group 6,436200000,0.910013,0.53336,436500000,36020
Group 6,436500000,0.845068,0.526383,436800000,34521
Group 6,436800000,0.910193,0.53845,437100000,38215
Group 6,437100000,0.922498,0.530183,437400000,37912
Group 6,437400000,0.889695,0.540673,437700000,31011
Group 6,437700000,0.865546,0.530053,438000000,36382
Group 6,438000000,0.9127,0.531677,438300000,36981
Group 6,438300000,0.910893,0.531173,438600000,35487
Group 6,438600000,0.84895,0.502447,438900000,37351
Group 6,438900000,0.898852,0.553253,439200000,28213
Group 6,439200000,0.940683,0.540847,439500000,33528
Group 6,439500000,0.822969,0.52457,439800000,51785
Group 6,439800000,0.929028,0.537643,440100000,30715
Group 6,440100000,0.832352,0.548423,440400000,28407
Group 6,440400000,0.953261,0.547193,440700000,34014
Group 6,440700000,0.894928,0.51704,441000000,24904
Group 6,441000000,0.90534,0.53659,441300000,32472
Group 6,441300000,0.883984,0.536777,441600000,32838
Group 6,441600000,0.79916,0.52984,441900000,35878
Group 6,441900000,0.941178,0.517417,442200000,33925
Group 6,442200000,0.902699,0.534383,442500000,35591
Group 6,442500000,0.861062,0.519817,442800000,34425
Group 6,442800000,0.876537,0.530927,443100000,34042
Group 6,443100000,0.893004,0.536007,443400000,48031
Group 6,443400000,0.881009,0.531447,443700000,34571
Group 6,443700000,0.879021,0.514653,444000000,29858
Group 6,444000000,0.942181,0.550887,444300000,29935
Group 6,444300000,0.909692,0.520977,444600000,19479
Group 6,444600000,0.948167,0.530967,444900000,23392
Group 6,444900000,0.896324,0.52501,445200000,28558
Group 6,445200000,0.876601,0.545133,445500000,35816
Group 6,445500000,0.921511,0.53103,445800000,32650
Group 6,445800000,0.829068,0.522243,446100000,28914
Group 6,446100000,0.875644,0.53609,446400000,34160
Group 6,446400000,0.856066,0.53591,446700000,34701
Group 6,446700000,0.866879,0.525197,447000000,35759
Group 6,447000000,0.891594,0.53455,447300000,34483
Group 6,447300000,0.774314,0.565377,447600000,41322
Group 6,447600000,0.944666,0.524087,447900000,34272
Group 6,447900000,0.92806,0.541873,448200000,37918
Group 6,448200000,0.858539,0.538457,448500000,38067
Group 6,448500000,0.897885,0.549597,448800000,36307
Group 6,448800000,0.938491,0.54097,449100000,34935
Group 6,449100000,0.904201,0.549787,449400000,31479
Group 6,449400000,0.913251,0.524877,449700000,22773
Group 6,449700000,0.915446,0.50056,450000000,22707
Group 6,450000000,0.870086,0.540543,450300000,34435
Group 6,450300000,0.837152,0.532833,450600000,34578
Group 6,450600000,0.855328,0.546773,450900000,36121
Group 6,450900000,0.905154,0.535983,451200000,40463
Group 6,451200000,0.937418,0.53168,451500000,44762
Group 6,451500000,0.945056,0.53486,451800000,59151
Group 6,451800000,0.898435,0.53316,452100000,28377
Group 6,452100000,0.878451,0.54143,452400000,22999
Group 6,452400000,0.902313,0.52159,452700000,23173
Group 6,452700000,0.898738,0.541927,453000000,35046
Group 6,453000000,0.925057,0.53621,453300000,36840
Group 6,453300000,0.62151,0.60262,453600000,43845
Group 6,453600000,0.813188,0.523817,453900000,34528
Group 6,453900000,0.875321,0.54229,454200000,25685
Group 6,454200000,0.903438,0.527953,454500000,34421
Group 6,454500000,0.855595,0.528807,454800000,30613
Group 6,454800000,0.868687,0.536613,455100000,20001
Group 6,455100000,0.880913,0.540263,455400000,33497
Group 6,455400000,0.833446,0.543827,455700000,30083
Group 6,455700000,0.862443,0.54414,456000000,32625
Group 6,456000000,0.886324,0.54951,456300000,36801
Group 6,456300000,0.904809,0.547853,456600000,37181
Group 6,456600000,0.868151,0.544767,456900000,35642
Group 6,456900000,0.897819,0.543907,457200000,41697
Group 6,457200000,0.871272,0.526627,457500000,38264
Group 6,457500000,0.811326,0.549483,457800000,37725
Group 6,457800000,0.887272,0.530237,458100000,38821
Group 6,458100000,0.88786,0.531043,458400000,38137
Group 6,458400000,0.865167,0.53711,458700000,29161
Group 6,458700000,0.894982,0.533333,459000000,33561
Group 6,459000000,0.900601,0.53818,459300000,31303
Group 6,459300000,0.889774,0.518647,459600000,37202
Group 6,459600000,0.927897,0.556547,459900000,35811
Group 6,459900000,0.92995,0.551847,460200000,31329
Group 6,460200000,0.892662,0.517347,460500000,15531
Group 6,460500000,0.913643,0.535443,460800000,8051
Group 6,460800000,0.923495,0.54791,461100000,21654
Group 6,461100000,0.907131,0.537593,461400000,15016
Group 6,461400000,0.844308,0.531293,461700000,18300
Group 6,461700000,0.7649,0.529113,462000000,15140
Group 6,462000000,0.911024,0.539967,462300000,32658
Group 6,462300000,0.833049,0.537727,462600000,26942
Group 6,462600000,0.901047,0.53312,462900000,37416
Group 6,462900000,0.940816,0.543603,463200000,35835
Group 6,463200000,0.937538,0.53665,463500000,33828
Group 6,463500000,0.915071,0.53015,463800000,37788
Group 6,463800000,0.931538,0.53365,464100000,36737
Group 6,464100000,0.865848,0.53182,464400000,39328
Group 6,464400000,0.917905,0.527377,464700000,36247
Group 6,464700000,0.866957,0.5414,465000000,37923
Group 6,465000000,0.882702,0.545223,465300000,35484
Group 6,465300000,0.902297,0.53896,465600000,34807
Group 6,465600000,0.881127,0.550787,465900000,34030
Group 6,465900000,0.908356,0.544503,466200000,30103
Group 6,466200000,0.90373,0.53369,466500000,25377
Group 6,466500000,0.637661,0.548213,466800000,17251
Group 6,466800000,0.772224,0.560173,467100000,22319
Group 6,467100000,0.90572,0.535427,467400000,36822
Group 6,467400000,0.885351,0.537187,467700000,22200
Group 6,467700000,0.894213,0.524377,468000000,26539
Group 6,468000000,0.889647,0.541847,468300000,35624
Group 6,468300000,0.80851,0.53209,468600000,35911
Group 6,468600000,0.906525,0.54884,468900000,35322
Group 6,468900000,0.73874,0.543393,469200000,33858
Group 6,469200000,0.966892,0.561193,469500000,37827
Group 6,469500000,0.894064,0.538073,469800000,35745
Group 6,469800000,0.929598,0.542733,470100000,30033
Group 6,470100000,0.884785,0.54509,470400000,24831
Group 6,470400000,0.915978,0.529363,470700000,36767
Group 6,470700000,0.916428,0.525583,471000000,36154
Group 6,471000000,0.873723,0.543593,471300000,23371
Group 6,471300000,0.895319,0.53923,471600000,36408
Group 6,471600000,0.917004,0.539933,471900000,23000
Group 6,471900000,0.938325,0.542507,472200000,11096
Group 6,472200000,0.879912,0.53427,472500000,27006
Group 6,472500000,0.905483,0.565063,472800000,39356
Group 6,472800000,0.902005,0.536977,473100000,39207
Group 6,473100000,0.918965,0.552607,473400000,29887
Group 6,473400000,0.884161,0.553063,473700000,23766
Group 6,473700000,0.883035,0.539563,474000000,24063
Group 6,474000000,0.67745,0.55513,474300000,23749
Group 6,474300000,0.860074,0.557557,474600000,29527
Group 6,474600000,0.915857,0.54911,474900000,64199
Group 6,474900000,0.883314,0.55412,475200000,33106
Group 6,475200000,0.921469,0.55835,475500000,39447
Group 6,475500000,0.802164,0.53834,475800000,29365
Group 6,475800000,0.929283,0.527173,476100000,37962
Group 6,476100000,0.869889,0.532267,476400000,39323
Group 6,476400000,0.927479,0.5263,476700000,41162
Group 6,476700000,0.928887,0.5558,477000000,37398
Group 6,477000000,0.801788,0.53737,477300000,34956
Group 6,477300000,0.886588,0.541587,477600000,33706
Group 6,477600000,0.864727,0.558983,477900000,34054
Group 6,477900000,0.903835,0.556643,478200000,35130
Group 6,478200000,0.810801,0.543767,478500000,36557
Group 6,478500000,0.877015,0.558467,478800000,38918
Group 6,478800000,0.870748,0.522153,479100000,34664
Group 6,479100000,0.889481,0.529013,479400000,31130
Group 6,479400000,0.849145,0.52544,479700000,26200
Group 6,479700000,0.917592,0.56357,480000000,34542
Group 6,480000000,0.897817,0.545833,480300000,35267
Group 6,480300000,0.861619,0.536717,480600000,33112
Group 6,480600000,0.88755,0.546217,480900000,36074
Group 6,480900000,0.882659,0.547793,481200000,33363
Group 6,481200000,0.865841,0.53889,481500000,27920
Group 6,481500000,0.936149,0.54138,481800000,23002
Group 6,481800000,0.922097,0.54538,482100000,29642
Group 6,482100000,0.964951,0.537923,482400000,30101
Group 6,482400000,0.779453,0.54444,482700000,34197
Group 6,482700000,0.919361,0.53615,483000000,26916
Group 6,483000000,0.92957,0.54979,483300000,37499
Group 6,483300000,0.778527,0.47461,483600000,38068
Group 6,483600000,0.923136,0.548287,483900000,37027
Group 6,483900000,0.917281,0.55155,484200000,66300
Group 6,484200000,0.853189,0.52571,484500000,17552
Group 6,484500000,0.942352,0.536393,484800000,36218
Group 6,484800000,0.930717,0.55302,485100000,39157
Group 6,485100000,0.842122,0.547367,485400000,42309
Group 6,485400000,0.88799,0.541177,485700000,36497
Group 6,485700000,0.895219,0.54507,486000000,36959
Group 6,486000000,0.905989,0.55105,486300000,39181
Group 6,486300000,0.892049,0.546397,486600000,36655
Group 6,486600000,0.906192,0.519937,486900000,39054
Group 6,486900000,0.768849,0.594567,487200000,12256
Group 6,487200000,0.922164,0.550987,487500000,25162
Group 6,487500000,0.817732,0.532903,487800000,24445
Group 6,487800000,0.901682,0.5327,488100000,33516
Group 6,488100000,0.89746,0.53553,488400000,44200
Group 6,488400000,0.886207,0.540247,488700000,34473
Group 6,488700000,0.879921,0.541837,489000000,35344
Group 6,489000000,0.872388,0.553147,489300000,33924
Group 6,489300000,0.887708,0.52869,489600000,36696
Group 6,489600000,0.91231,0.54389,489900000,38451
Group 6,489900000,0.896078,0.551633,490200000,45853
Group 6,490200000,0.786277,0.532087,490500000,36023
Group 6,490500000,0.910474,0.542627,490800000,35485
Group 6,490800000,0.872864,0.538353,491100000,31297
Group 6,491100000,0.87192,0.522873,491400000,23077
Group 6,491400000,0.927472,0.528573,491700000,22640
Group 6,491700000,0.925718,0.55282,492000000,17388
Group 6,492000000,0.886721,0.545963,492300000,28504
Group 6,492300000,0.874635,0.542627,492600000,27651
Group 6,492600000,0.81424,0.55638,492900000,27431
Group 6,492900000,0.887452,0.541203,493200000,22109
Group 6,493200000,0.880944,0.543083,493500000,5810
Group 6,493500000,0.854052,0.54856,493800000,6955
Group 6,493800000,0.853339,0.55318,494100000,26420
Group 6,494100000,0.859773,0.557543,494400000,34512
Group 6,494400000,0.957835,0.546687,494700000,21249
Group 6,494700000,0.919,0.540717,495000000,29150
Group 6,495000000,0.93388,0.53761,495300000,14497
Group 6,495300000,0.737061,0.534807,495600000,36438
Group 6,495600000,0.725873,0.537673,495900000,35115
Group 6,495900000,0.950508,0.54923,496200000,51128
Group 6,496200000,0.861836,0.54646,496500000,35573
Group 6,496500000,0.885868,0.543293,496800000,29541
Group 6,496800000,0.813683,0.543333,497100000,33090
Group 6,497100000,0.863285,0.54241,497400000,36325
Group 7,0,0.894581,0.556127,300000,28630
Group 7,300000,0.938338,0.548607,600000,20840
Group 7,600000,0.961539,0.547997,900000,24153
Group 7,900000,0.896741,0.54855,1200000,15210
Group 7,1200000,0.929356,0.560923,1500000,13057
Group 7,1500000,0.877928,0.558707,1800000,9435
Group 7,1800000,0.936825,0.548937,2100000,14620
Group 7,2100000,0.875377,0.56356,2400000,13924
Group 7,2400000,0.857311,0.533407,2700000,11939
Group 7,2700000,0.912271,0.542813,3000000,22462
Group 7,3000000,0.925287,0.54959,3300000,22299
Group 7,3300000,0.917226,0.538383,3600000,30245
Group 7,3600000,0.908941,0.54182,3900000,18300
Group 7,3900000,0.958773,0.537953,4200000,14683
Group 7,4200000,0.901429,0.537863,4500000,19900
Group 7,4500000,0.887912,0.54695,4800000,18031
Group 7,4800000,0.917113,0.54319,5100000,18843
Group 7,5100000,0.91102,0.550763,5400000,12446
Group 7,5400000,0.924703,0.543743,5700000,4881
Group 7,5700000,0.764652,0.554173,6000000,2527
Group 7,6000000,0.920851,0.5433,6300000,14178
Group 7,6300000,0.904621,0.538947,6600000,15920
Group 7,6600000,0.859277,0.53259,6900000,12362
Group 7,6900000,0.906101,0.560823,7200000,14264
Group 7,7200000,0.929579,0.55037,7500000,19379
Group 7,7500000,0.895494,0.552003,7800000,17052
Group 7,7800000,0.854909,0.552373,8100000,15719
Group 7,8100000,0.739868,0.53892,8400000,12765
Group 7,8400000,0.942311,0.546647,8700000,17258
Group 7,8700000,0.872522,0.53183,9000000,10632
Group 7,9000000,0.928913,0.52769,9300000,12920
Group 7,9300000,0.926371,0.555153,9600000,19377
Group 7,9600000,0.859909,0.544047,9900000,21994
Group 7,9900000,0.907133,0.55822,10200000,28431
Group 7,10200000,0.564164,0.53962,10500000,14706
Group 7,10500000,0.160203,0.543843,10800000,2255
Group 7,10800000,0.184254,0.544387,11100000,2685
Group 7,11100000,0.674138,0.543383,11400000,11337
Group 7,11400000,0.914241,0.53727,11700000,19035
Group 7,11700000,0.898947,0.546703,12000000,19130
Group 7,12000000,0.900143,0.547407,12300000,21689
Group 7,12300000,0.896735,0.55647,12600000,14641
Group 7,12600000,0.96478,0.5532,12900000,20116
Group 7,12900000,0.931484,0.552347,13200000,21776
Group 7,13200000,0.767955,0.548953,13500000,18660
Group 7,13500000,0.807647,0.5744,13800000,16076
Group 7,13800000,0.581403,0.59554,14100000,19540
Group 7,14100000,0.503,0.588303,14400000,19249
Group 7,14400000,0.727671,0.572897,14700000,20867
Group 7,14700000,0.901322,0.53208,15000000,17144
Group 7,15000000,0.930743,0.556783,15300000,12064
Group 7,15300000,0.862559,0.559933,15600000,13235
Group 7,15600000,0.717409,0.43618,15900000,13612
Group 7,15900000,0.852411,0.5463,16200000,18345
Group 7,16200000,0.710378,0.534217,16500000,11658
Group 7,16500000,0.914039,0.56645,16800000,18670
Group 7,16800000,0.903974,0.539087,17100000,20017
Group 7,17100000,0.884445,0.545383,17400000,5056
Group 7,17400000,0.894161,0.530427,17700000,17503
Group 7,17700000,0.938684,0.5334,18000000,10251
Group 7,18000000,0.912523,0.54415,18300000,14148
Group 7,18300000,0.438776,0.523883,18600000,6005
Group 7,18600000,0.877427,0.554983,18900000,12581
Group 7,18900000,0.886332,0.558107,19200000,16238
Group 7,19200000,0.876028,0.528347,19500000,12787
Group 7,19500000,0.853118,0.546663,19800000,8739
Group 7,19800000,0.746087,0.5679,20100000,8458
Group 7,20100000,0.562435,0.601223,20400000,2077
Group 7,20400000,0.696273,0.589797,20700000,4933
Group 7,20700000,0.929839,0.537927,21000000,14898
Group 7,21000000,0.888793,0.5443,21300000,19812
Group 7,21300000,0.760209,0.548317,21600000,18151
Group 7,21600000,0.928772,0.54565,21900000,24706
Group 7,21900000,0.945979,0.547047,22200000,14824
Group 7,22200000,0.877242,0.554463,22500000,13792
Group 7,22500000,0.881536,0.5378,22800000,19237
Group 7,22800000,0.80951,0.57703,23100000,40934
Group 7,23100000,0.912302,0.56526,23400000,19447
Group 7,23400000,0.911447,0.53671,23700000,21735
Group 7,23700000,0.839321,0.542577,24000000,24248
Group 7,24000000,0.913403,0.545257,24300000,19022
Group 7,24300000,0.760207,0.591473,24600000,18043
Group 7,24600000,0.655508,0.56002,24900000,15577
Group 7,24900000,0.673764,0.552767,25200000,11691
