chr,start,mappability,gc_content,end,sample_H
Group 7,11100000,0.91717,0.551533,11400000,15174
Group 7,11400000,0.91493,0.546443,11700000,8842
Group 7,11700000,0.918679,0.538337,12000000,19421
Group 7,12000000,0.905458,0.545397,12300000,24186
Group 7,12300000,0.702166,0.529723,12600000,12501
Group 7,12600000,0.714667,0.548223,12900000,14014
Group 7,12900000,0.821994,0.542917,13200000,19036
Group 7,13200000,0.803845,0.5495,13500000,20926
Group 7,13500000,0.67746,0.552073,13800000,25502
Group 7,13800000,0.93106,0.531657,14100000,23443
Group 7,14100000,0.917507,0.531853,14400000,19644
Group 7,14400000,0.887735,0.539967,14700000,18687
Group 7,14700000,0.934885,0.542273,15000000,17365
Group 7,15000000,0.872291,0.545437,15300000,20717
Group 7,15300000,0.904201,0.55629,15600000,19191
Group 7,15600000,0.69312,0.537673,15900000,13939
Group 7,15900000,0.567794,0.536213,16200000,9321
Group 7,16200000,0.727184,0.55232,16500000,16218
Group 7,16500000,0.647574,0.534067,16800000,18248
Group 7,16800000,0.67059,0.54546,17100000,11243
Group 7,17100000,0.857191,0.54027,17400000,13372
Group 7,17400000,0.837845,0.54038,17700000,8273
Group 7,17700000,0.948797,0.54001,18000000,21165
Group 7,18000000,0.930348,0.53706,18300000,27158
Group 7,18300000,0.816005,0.544713,18600000,17416
Group 7,18600000,0.885424,0.538333,18900000,8968
Group 7,18900000,0.839168,0.54296,19200000,20447
Group 7,19200000,0.735986,0.534447,19500000,17179
Group 7,19500000,0.910876,0.547947,19800000,19443
Group 7,19800000,0.743267,0.533827,20100000,12064
Group 7,20100000,0.959297,0.54022,20400000,20776
Group 7,20400000,0.669393,0.543193,20700000,13178
Group 7,20700000,0.674425,0.534577,21000000,17888
Group 7,21000000,0.573765,0.553773,21300000,18668
Group 7,21300000,0.518597,0.520327,21600000,37696
Group 7,21600000,0.832823,0.552153,21900000,27684
Group 7,21900000,0.923085,0.541907,22200000,24123
Group 7,22200000,0.565933,0.53045,22500000,12521
Group 7,22500000,0.679644,0.540703,22800000,17634
Group 7,22800000,0.790739,0.53398,23100000,19998
Group 7,23100000,0.638844,0.534137,23400000,21648
Group 7,23400000,0.773715,0.547387,23700000,19870
Group 7,23700000,0.802573,0.546653,24000000,21404
Group 7,24000000,0.919743,0.542623,24300000,27059
Group 7,24300000,0.855348,0.55387,24600000,19647
Group 7,24600000,0.891898,0.541033,24900000,22301
Group 7,24900000,0.850803,0.561263,25200000,14314
Group 7,25200000,0.494473,0.53853,25500000,5934
Group 7,25500000,0.811945,0.538233,25800000,12346
Group 7,25800000,0.888219,0.56587,26100000,12575
Group 7,26100000,0.738166,0.526767,26400000,17553
Group 7,26400000,0.951657,0.550553,26700000,8179
Group 7,26700000,0.63711,0.53549,27000000,6080
Group 7,27000000,0.796091,0.544593,27300000,14516
Group 7,27300000,0.91565,0.541117,27600000,19269
Group 7,27600000,0.860089,0.55647,27900000,10733
Group 7,27900000,0.896896,0.539687,28200000,17545
Group 7,28200000,0.689868,0.519593,28500000,18183
Group 7,28500000,0.870731,0.551873,28800000,15499
Group 7,28800000,0.810574,0.54077,29100000,20827
Group 7,29100000,0.820019,0.53549,29400000,15927
Group 7,29400000,0.920801,0.548123,29700000,23889
Group 7,29700000,0.763976,0.557217,30000000,15594
Group 7,30000000,0.749285,0.564187,30300000,16692
Group 7,30300000,0.581521,0.54258,30600000,14047
Group 7,30600000,0.656334,0.542737,30900000,16686
Group 7,30900000,0.719183,0.549813,31200000,18502
Group 7,31200000,0.807108,0.53123,31500000,23045
Group 7,31500000,0.847325,0.550163,31800000,23284
Group 7,31800000,0.770397,0.54717,32100000,22830
Group 7,32100000,0.895254,0.526133,32400000,25825
Group 7,32400000,0.82991,0.55012,32700000,17107
Group 7,32700000,0.396995,0.54885,33000000,7205
Group 7,33000000,0.782509,0.53622,33300000,16215
Group 7,33300000,0.825274,0.542827,33600000,20276
Group 7,33600000,0.911412,0.533247,33900000,22215
Group 7,33900000,0.91681,0.528947,34200000,30867
Group 7,34200000,0.621043,0.534823,34500000,18973
Group 7,34500000,0.846326,0.546403,34800000,23378
Group 7,34800000,0.725825,0.533093,35100000,22711
Group 7,35100000,0.526302,0.539863,35400000,20763
Group 7,35400000,0.854099,0.551533,35700000,25141
Group 7,35700000,0.955111,0.536843,36000000,24512
Group 7,36000000,0.90317,0.537383,36300000,19260
Group 7,36300000,0.93167,0.539493,36600000,18247
Group 7,36600000,0.780394,0.529483,36900000,14238
Group 7,36900000,0.597111,0.535433,37200000,15458
Group 7,37200000,0.683546,0.53867,37500000,10617
Group 7,37500000,0.549792,0.53653,37800000,11548
Group 7,37800000,0.718346,0.54013,38100000,16448
Group 7,38100000,0.792917,0.54806,38400000,18755
Group 7,38400000,0.933648,0.532043,38700000,11813
Group 7,38700000,0.876368,0.543577,39000000,5992
Group 7,39000000,0.920456,0.554707,39300000,17032
Group 7,39300000,0.935892,0.547417,39600000,22411
Group 7,39600000,0.750106,0.55091,39900000,17484
Group 7,39900000,0.895197,0.5577,40200000,21597
Group 7,40200000,0.880538,0.537327,40500000,17092
Group 7,40500000,0.796164,0.55842,40800000,13103
Group 7,40800000,0.598139,0.55149,41100000,13409
Group 7,41100000,0.833145,0.542017,41400000,21920
Group 7,41400000,0.648714,0.544363,41700000,17972
Group 7,41700000,0.602828,0.547533,42000000,24173
Group 7,42000000,0.898641,0.541373,42300000,22794
Group 7,42300000,0.735271,0.531227,42600000,17552
Group 7,42600000,0.62361,0.537003,42900000,17425
Group 7,42900000,0.68363,0.535957,43200000,15513
Group 7,43200000,0.729251,0.534207,43500000,16631
Group 7,43500000,0.946877,0.54318,43800000,20123
Group 7,43800000,0.746263,0.548973,44100000,10413
Group 7,44100000,0.77132,0.556787,44400000,22152
Group 7,44400000,0.778062,0.539857,44700000,22673
Group 7,44700000,0.918464,0.538133,45000000,20318
Group 7,45000000,0.928371,0.57032,45300000,20476
Group 7,45300000,0.926529,0.533573,45600000,21476
Group 7,45600000,0.769853,0.546673,45900000,25452
Group 7,45900000,0.665466,0.53936,46200000,15120
Group 7,46200000,0.668503,0.52887,46500000,18068
Group 7,46500000,0.902929,0.550333,46800000,19594
Group 7,46800000,0.892632,0.541703,47100000,22743
Group 7,47100000,0.808871,0.545653,47400000,13424
Group 7,47400000,0.864699,0.552757,47700000,17571
Group 7,47700000,0.816589,0.529163,48000000,19975
Group 7,48000000,0.776213,0.53132,48300000,26005
Group 7,48300000,0.759192,0.532367,48600000,19027
Group 7,48600000,0.734587,0.53999,48900000,21719
Group 7,48900000,0.700608,0.534847,49200000,21046
Group 7,49200000,0.857796,0.5426,49500000,30125
Group 7,49500000,0.897152,0.563427,49800000,19580
Group 7,49800000,0.717163,0.53622,50100000,12956
Group 7,50100000,0.670204,0.54097,50400000,12903
Group 7,50400000,0.926813,0.539397,50700000,24809
Group 7,50700000,0.914118,0.550663,51000000,20684
Group 7,51000000,0.709284,0.5411,51300000,15069
Group 7,51300000,0.423473,0.545697,51600000,13463
Group 7,51600000,0.622154,0.539793,51900000,17047
Group 7,51900000,0.707329,0.5345,52200000,18092
Group 7,52200000,0.918383,0.53317,52500000,20929
Group 7,52500000,0.793163,0.535953,52800000,21002
Group 7,52800000,0.717217,0.53785,53100000,11188
Group 7,53100000,0.743657,0.54463,53400000,11368
Group 7,53400000,0.838539,0.54417,53700000,26732
Group 7,53700000,0.850861,0.538493,54000000,27270
Group 7,54000000,0.598175,0.54289,54300000,15165
Group 7,54300000,0.616523,0.524383,54600000,21040
Group 7,54600000,0.622997,0.526773,54900000,15861
Group 7,54900000,0.859754,0.536907,55200000,29672
Group 7,55200000,0.70224,0.544743,55500000,23165
Group 7,55500000,0.439301,0.551613,55800000,12787
Group 7,55800000,0.840332,0.54911,56100000,21503
Group 7,56100000,0.838338,0.52089,56400000,22553
Group 7,56400000,0.629027,0.533847,56700000,15197
Group 7,56700000,0.821493,0.53263,57000000,8272
Group 7,57000000,0.703913,0.55522,57300000,4140
Group 7,57300000,0.889111,0.551797,57600000,17967
Group 7,57600000,0.840262,0.560693,57900000,21397
Group 7,57900000,0.891163,0.55641,58200000,19203
Group 7,58200000,0.926207,0.541457,58500000,21898
Group 7,58500000,0.943706,0.536093,58800000,24003
Group 7,58800000,0.950553,0.541707,59100000,26106
Group 7,59100000,0.830321,0.528787,59400000,23350
Group 7,59400000,0.42755,0.550353,59700000,6160
Group 7,59700000,0.627659,0.538323,60000000,22321
Group 7,60000000,0.927992,0.53741,60300000,21801
Group 7,60300000,0.936517,0.533717,60600000,21099
Group 7,60600000,0.849353,0.537697,60900000,20530
Group 7,60900000,0.70203,0.541407,61200000,16788
Group 7,61200000,0.947575,0.532823,61500000,21719
Group 7,61500000,0.752369,0.53829,61800000,19072
Group 7,61800000,0.687141,0.543977,62100000,16341
Group 7,62100000,0.532077,0.54002,62400000,15178
Group 7,62400000,0.774591,0.53442,62700000,21440
Group 7,62700000,0.781379,0.535327,63000000,34257
Group 7,63000000,0.757234,0.527157,63300000,15750
Group 7,63300000,0.836049,0.547423,63600000,19152
Group 7,63600000,0.900968,0.544247,63900000,22867
Group 7,63900000,0.947419,0.546557,64200000,17742
Group 7,64200000,0.893779,0.547533,64500000,18476
Group 7,64500000,0.890187,0.53995,64800000,19207
Group 7,64800000,0.818783,0.536977,65100000,19340
Group 7,65100000,0.44268,0.556357,65400000,10433
Group 7,65400000,0.648984,0.543717,65700000,15480
Group 7,65700000,0.945716,0.553713,66000000,21018
Group 7,66000000,0.739487,0.551553,66300000,16074
Group 7,66300000,0.801259,0.55824,66600000,17133
Group 7,66600000,0.856473,0.549883,66900000,20450
Group 7,66900000,0.927911,0.534287,67200000,14615
Group 7,67200000,0.819408,0.549797,67500000,16211
Group 7,67500000,0.576719,0.529003,67800000,9513
Group 7,67800000,0.52575,0.528683,68100000,13092
Group 7,68100000,0.79555,0.535413,68400000,22384
Group 7,68400000,0.868106,0.534793,68700000,23202
Group 7,68700000,0.847186,0.548367,69000000,20770
Group 7,69000000,0.76268,0.55968,69300000,17454
Group 7,69300000,0.909009,0.542537,69600000,21593
Group 7,69600000,0.929142,0.521753,69900000,22914
Group 7,69900000,0.775659,0.529987,70200000,19750
Group 7,70200000,0.778836,0.541913,70500000,20238
Group 7,70500000,0.908287,0.524397,70800000,23499
Group 7,70800000,0.756816,0.55282,71100000,17936
Group 7,71100000,0.801695,0.55857,71400000,19953
Group 7,71400000,0.833615,0.551623,71700000,21212
Group 7,71700000,0.871831,0.543843,72000000,10948
Group 7,72000000,0.773496,0.554467,72300000,20335
Group 7,72300000,0.696912,0.53815,72600000,15460
Group 7,72600000,0.85596,0.53509,72900000,19716
Group 7,72900000,0.775546,0.51381,73200000,16536
Group 7,73200000,0.802091,0.548473,73500000,17660
Group 7,73500000,0.78447,0.530523,73800000,14739
Group 7,73800000,0.75311,0.529163,74100000,11175
Group 7,74100000,0.915719,0.544123,74400000,21500
Group 7,74400000,0.54038,0.548813,74700000,13922
Group 7,74700000,0.77229,0.554137,75000000,18853
Group 7,75000000,0.696462,0.538863,75300000,16050
Group 7,75300000,0.870132,0.539253,75600000,18430
Group 7,75600000,0.893189,0.536263,75900000,21517
Group 7,75900000,0.883686,0.550043,76200000,19174
Group 7,76200000,0.830576,0.55717,76500000,17091
Group 7,76500000,0.759719,0.533057,76800000,13037
Group 7,76800000,0.945944,0.54017,77100000,18262
Group 7,77100000,0.861815,0.548073,77400000,17673
Group 7,77400000,0.516115,0.547327,77700000,11113
Group 7,77700000,0.645522,0.535057,78000000,14817
Group 7,78000000,0.674606,0.541917,78300000,20327
Group 7,78300000,0.712015,0.508717,78600000,23396
Group 7,78600000,0.619564,0.53482,78900000,14072
Group 7,78900000,0.640523,0.560427,79200000,16254
Group 7,79200000,0.921621,0.522793,79500000,22596
Group 7,79500000,0.927081,0.54329,79800000,21725
Group 7,79800000,0.790691,0.540867,80100000,19125
Group 7,80100000,0.659911,0.54923,80400000,16801
Group 7,80400000,0.427552,0.536903,80700000,12055
Group 7,80700000,0.557489,0.543833,81000000,13178
Group 7,81000000,0.93093,0.55017,81300000,22640
Group 7,81300000,0.916896,0.547773,81600000,22578
Group 7,81600000,0.696412,0.532453,81900000,17831
Group 7,81900000,0.897124,0.551853,82200000,15980
Group 7,82200000,0.775475,0.536487,82500000,14782
Group 7,82500000,0.814428,0.544697,82800000,15723
Group 7,82800000,0.616438,0.53479,83100000,16396
Group 7,83100000,0.647365,0.539543,83400000,15699
Group 7,83400000,0.551254,0.545387,83700000,16206
Group 7,83700000,0.548646,0.544477,84000000,14918
Group 7,84000000,0.85656,0.549247,84300000,18795
Group 7,84300000,0.70288,0.548537,84600000,23135
Group 7,84600000,0.638695,0.525487,84900000,19176
Group 7,84900000,0.683868,0.52883,85200000,15758
Group 7,85200000,0.893827,0.54775,85500000,21832
Group 7,85500000,0.902336,0.53693,85800000,23740
Group 7,85800000,0.906344,0.542973,86100000,21818
Group 7,86100000,0.717929,0.542907,86400000,12429
Group 7,86400000,0.912406,0.53635,86700000,20263
Group 7,86700000,0.760974,0.545547,87000000,15225
Group 7,87000000,0.855792,0.534237,87300000,13905
Group 7,87300000,0.915307,0.52556,87600000,18140
Group 7,87600000,0.916159,0.53398,87900000,18611
Group 7,87900000,0.540034,0.53631,88200000,11145
Group 7,88200000,0.683787,0.536183,88500000,18333
Group 7,88500000,0.866205,0.535947,88800000,12408
Group 7,88800000,0.945083,0.530017,89100000,14352
Group 7,89100000,0.91833,0.545867,89400000,5798
Group 7,89400000,0.909172,0.5325,89700000,16805
Group 7,89700000,0.937134,0.543407,90000000,18303
Group 7,90000000,0.93407,0.55447,90300000,16276
Group 7,90300000,0.893148,0.5327,90600000,13483
Group 7,90600000,0.817653,0.52869,90900000,5203
Group 7,90900000,0.880637,0.547023,91200000,21151
Group 7,91200000,0.880203,0.554003,91500000,21552
Group 7,91500000,0.81944,0.549167,91800000,19784
Group 7,91800000,0.928269,0.51868,92100000,20047
Group 7,92100000,0.633317,0.52749,92400000,11478
Group 7,92400000,0.5731,0.530733,92700000,13038
Group 7,92700000,0.598638,0.53357,93000000,12538
Group 7,93000000,0.86109,0.531823,93300000,17478
Group 7,93300000,0.924276,0.542253,93600000,14752
Group 7,93600000,0.768821,0.55277,93900000,15760
Group 7,93900000,0.638909,0.533593,94200000,12365
Group 7,94200000,0.88081,0.53906,94500000,17916
Group 7,94500000,0.928605,0.530157,94800000,20384
Group 7,94800000,0.930742,0.552373,95100000,21085
Group 7,95100000,0.788287,0.531117,95400000,19678
Group 7,95400000,0.651754,0.545153,95700000,17946
Group 7,95700000,0.722352,0.534073,96000000,15619
Group 7,96000000,0.931348,0.550533,96300000,20116
Group 7,96300000,0.968064,0.540847,96600000,15873
Group 7,96600000,0.885413,0.54227,96900000,18969
Group 7,96900000,0.774937,0.537437,97200000,18091
Group 7,97200000,0.790183,0.52306,97500000,18452
Group 7,97500000,0.589523,0.520647,97800000,14472
Group 7,97800000,0.854541,0.557457,98100000,20741
Group 7,98100000,0.65804,0.53483,98400000,18858
Group 7,98400000,0.699647,0.551843,98700000,17099
Group 7,98700000,0.658576,0.532593,99000000,14470
Group 7,99000000,0.786583,0.55515,99300000,16255
Group 7,99300000,0.813702,0.533063,99600000,19671
Group 7,99600000,0.560313,0.5387,99900000,14015
Group 7,99900000,0.936404,0.54347,100200000,22170
Group 7,100200000,0.585388,0.532957,100500000,13839
Group 7,100500000,0.686559,0.529597,100800000,14349
Group 7,100800000,0.892984,0.52298,101100000,21796
Group 7,101100000,0.889859,0.545417,101400000,7755
Group 7,101400000,0.680752,0.546807,101700000,3586
Group 7,101700000,0.541886,0.529917,102000000,6053
Group 7,102000000,0.881187,0.55587,102300000,16429
Group 7,102300000,0.649365,0.528067,102600000,11799
Group 7,102600000,0.609133,0.5416,102900000,14132
Group 7,102900000,0.891764,0.538663,103200000,20229
Group 7,103200000,0.931183,0.536817,103500000,20867
Group 7,103500000,0.871895,0.540877,103800000,20964
Group 7,103800000,0.910308,0.536553,104100000,21639
Group 7,104100000,0.943767,0.546597,104400000,19510
Group 7,104400000,0.933411,0.554103,104700000,17973
Group 7,104700000,0.8887,0.52186,105000000,11714
Group 7,105000000,0.683038,0.548873,105300000,15336
Group 7,105300000,0.677023,0.547063,105600000,16660
Group 7,105600000,0.853314,0.55358,105900000,18131
Group 7,105900000,0.890198,0.53077,106200000,19464
Group 7,106200000,0.782518,0.539417,106500000,15564
Group 7,106500000,0.515038,0.53285,106800000,12095
Group 7,106800000,0.799958,0.56071,107100000,17297
Group 7,107100000,0.869268,0.530687,107400000,23256
Group 7,107400000,0.870485,0.544043,107700000,23744
Group 7,107700000,0.762531,0.54334,108000000,19309
Group 7,108000000,0.825158,0.536543,108300000,18387
Group 7,108300000,0.676992,0.553967,108600000,14772
Group 7,108600000,0.692264,0.538397,108900000,15669
Group 7,108900000,0.545145,0.55437,109200000,13355
Group 7,109200000,0.791862,0.550097,109500000,15899
Group 7,109500000,0.500617,0.54939,109800000,9949
Group 7,109800000,0.792858,0.523713,110100000,9485
Group 7,110100000,0.568274,0.550557,110400000,9980
Group 7,110400000,0.901448,0.54408,110700000,17942
Group 7,110700000,0.901334,0.5516,111000000,21878
Group 7,111000000,0.887867,0.5479,111300000,28471
Group 7,111300000,0.905891,0.53513,111600000,22764
Group 7,111600000,0.880317,0.549153,111900000,17046
Group 7,111900000,0.460876,0.555743,112200000,7075
Group 7,112200000,0.94538,0.552297,112500000,7708
Group 7,112500000,0.679735,0.54124,112800000,8643
Group 7,112800000,0.838951,0.54597,113100000,10918
Group 7,113100000,0.899329,0.55465,113400000,10170
Group 7,113400000,0.912181,0.5369,113700000,6016
Group 7,113700000,0.885207,0.549603,114000000,8358
Group 7,114000000,0.800079,0.529703,114300000,9546
Group 7,114300000,0.840439,0.538897,114600000,6675
Group 7,114600000,0.845105,0.540937,114900000,6038
Group 7,114900000,0.735984,0.544817,115200000,7653
Group 7,115200000,0.578284,0.539073,115500000,11626
Group 7,115500000,0.57776,0.536827,115800000,13579
Group 7,115800000,0.686844,0.52676,116100000,15837
Group 7,116100000,0.654485,0.544253,116400000,12736
Group 7,116400000,0.880003,0.554123,116700000,20101
Group 7,116700000,0.929329,0.54863,117000000,21236
Group 7,117000000,0.954964,0.54246,117300000,17399
Group 7,117300000,0.8716,0.550523,117600000,15979
Group 7,117600000,0.702369,0.51988,117900000,18222
Group 7,117900000,0.835821,0.536063,118200000,26121
Group 7,118200000,0.920248,0.55732,118500000,20595
Group 7,118500000,0.831917,0.55077,118800000,19196
Group 7,118800000,0.5516,0.55146,119100000,14585
Group 7,119100000,0.655171,0.5236,119400000,15679
Group 7,119400000,0.817674,0.512027,119700000,23492
Group 7,119700000,0.847798,0.538363,120000000,19757
Group 7,120000000,0.898612,0.535583,120300000,22216
Group 7,120300000,0.604696,0.5369,120600000,13814
Group 7,120600000,0.644535,0.536723,120900000,12225
Group 7,120900000,0.818104,0.550117,121200000,13353
Group 7,121200000,0.842659,0.533273,121500000,20632
Group 7,121500000,0.682347,0.536873,121800000,16703
Group 7,121800000,0.939926,0.55531,122100000,21520
Group 7,122100000,0.768256,0.54791,122400000,20047
Group 7,122400000,0.928754,0.530883,122700000,22498
Group 7,122700000,0.923029,0.533837,123000000,19844
Group 7,123000000,0.76073,0.54104,123300000,21322
Group 7,123300000,0.804534,0.533633,123600000,20872
Group 7,123600000,0.930561,0.532513,123900000,21370
Group 7,123900000,0.806538,0.552077,124200000,17941
Group 7,124200000,0.882956,0.539833,124500000,21109
Group 7,124500000,0.911573,0.558927,124800000,23364
Group 7,124800000,0.93683,0.54304,125100000,23331
Group 7,125100000,0.866231,0.56384,125400000,24337
Group 7,125400000,0.839452,0.55255,125700000,20273
Group 7,125700000,0.842783,0.530513,126000000,15978
Group 7,126000000,0.771447,0.531043,126300000,16761
Group 7,126300000,0.630612,0.54677,126600000,11902
Group 7,126600000,0.699593,0.53929,126900000,17589
Group 7,126900000,0.881063,0.553753,127200000,19951
Group 7,127200000,0.879422,0.54822,127500000,22451
Group 7,127500000,0.80219,0.541133,127800000,15955
Group 7,127800000,0.665636,0.55597,128100000,8973
Group 7,128100000,0.879041,0.528547,128400000,19105
Group 7,128400000,0.896359,0.54982,128700000,20959
Group 7,128700000,0.914456,0.537193,129000000,17293
Group 7,129000000,0.384563,0.54277,129300000,4745
Group 7,129300000,0.786158,0.52842,129600000,18279
Group 7,129600000,0.826309,0.543123,129900000,14978
Group 7,129900000,0.805204,0.543437,130200000,12582
Group 7,130200000,0.930443,0.54077,130500000,14460
Group 7,130500000,0.920722,0.54355,130800000,18756
Group 7,130800000,0.790382,0.539597,131100000,16159
Group 7,131100000,0.931549,0.530857,131400000,16976
Group 7,131400000,0.939651,0.54318,131700000,21154
Group 7,131700000,0.953786,0.543997,132000000,16389
Group 7,132000000,0.938576,0.53193,132300000,15394
Group 7,132300000,0.870442,0.55282,132600000,17403
Group 7,132600000,0.914487,0.535593,132900000,17366
Group 7,132900000,0.744142,0.52454,133200000,15255
Group 7,133200000,0.913431,0.540903,133500000,18869
Group 7,133500000,0.701319,0.5501,133800000,13617
Group 7,133800000,0.71628,0.527013,134100000,14512
Group 7,134100000,0.820713,0.540477,134400000,13587
Group 7,134400000,0.675609,0.524427,134700000,15256
Group 7,134700000,0.80005,0.52562,135000000,14583
Group 7,135000000,0.879643,0.529647,135300000,19579
Group 7,135300000,0.739522,0.53492,135600000,18016
Group 7,135600000,0.672937,0.51272,135900000,15644
Group 7,135900000,0.868407,0.529027,136200000,19610
Group 7,136200000,0.91353,0.551747,136500000,20448
Group 7,136500000,0.70853,0.53205,136800000,14645
Group 7,136800000,0.868131,0.533767,137100000,21662
Group 7,137100000,0.668845,0.552897,137400000,18084
Group 7,137400000,0.867027,0.549743,137700000,21758
Group 7,137700000,0.880691,0.544157,138000000,22081
Group 7,138000000,0.665318,0.551903,138300000,16386
Group 7,138300000,0.739297,0.520287,138600000,21033
Group 7,138600000,0.80236,0.562923,138900000,17381
Group 7,138900000,0.863719,0.550717,139200000,19469
Group 7,139200000,0.800485,0.53038,139500000,21937
Group 7,139500000,0.678769,0.523973,139800000,16330
Group 7,139800000,0.623393,0.52797,140100000,16532
Group 7,140100000,0.850306,0.54445,140400000,18653
Group 7,140400000,0.790195,0.544853,140700000,18846
Group 7,140700000,0.942497,0.54088,141000000,22981
Group 7,141000000,0.681894,0.565503,141300000,16166
Group 7,141300000,0.870881,0.51451,141600000,22040
Group 7,141600000,0.919023,0.548727,141900000,20738
Group 7,141900000,0.736647,0.52483,142200000,16825
Group 7,142200000,0.792453,0.554747,142500000,18395
Group 7,142500000,0.944226,0.52753,142800000,21111
Group 7,142800000,0.91853,0.527337,143100000,20658
Group 7,143100000,0.911932,0.525903,143400000,20498
Group 7,143400000,0.943587,0.530223,143700000,20577
Group 7,143700000,0.937637,0.546463,144000000,19247
Group 7,144000000,0.629198,0.53053,144300000,17090
Group 7,144300000,0.551276,0.52068,144600000,12685
Group 7,144600000,0.527736,0.51291,144900000,14682
Group 7,144900000,0.789777,0.53752,145200000,19803
Group 7,145200000,0.895647,0.522317,145500000,19482
Group 7,145500000,0.654398,0.55289,145800000,15676
Group 7,145800000,0.931984,0.517887,146100000,21917
Group 7,146100000,0.713054,0.55173,146400000,14204
Group 7,146400000,0.909056,0.516947,146700000,19850
Group 7,146700000,0.939143,0.532453,147000000,18983
Group 7,147000000,0.960793,0.54279,147300000,20307
Group 7,147300000,0.5463,0.53037,147600000,13959
Group 7,147600000,0.855042,0.515713,147900000,23601
Group 7,147900000,0.814978,0.539473,148200000,20754
Group 7,148200000,0.764213,0.518177,148500000,20463
Group 7,148500000,0.856541,0.53296,148800000,20023
Group 7,148800000,0.737691,0.54221,149100000,20343
Group 7,149100000,0.805533,0.549633,149400000,19612
Group 7,149400000,0.682988,0.492747,149700000,34793
Group 7,149700000,0.742386,0.524963,150000000,31015
Group 7,150000000,0.957938,0.524377,150300000,18599
Group 7,150300000,0.913841,0.54014,150600000,19091
Group 7,150600000,0.956214,0.539463,150900000,24948
Group 7,150900000,0.950018,0.53393,151200000,24282
Group 7,151200000,0.92024,0.534443,151500000,22622
Group 7,151500000,0.904938,0.53138,151800000,22786
Group 7,151800000,0.77442,0.54067,152100000,13498
Group 7,152100000,0.889343,0.535677,152400000,16482
Group 7,152400000,0.883451,0.540823,152700000,18759
Group 7,152700000,0.778966,0.547007,153000000,17387
Group 7,153000000,0.719486,0.51563,153300000,18424
Group 7,153300000,0.771043,0.539743,153600000,17813
Group 7,153600000,0.64757,0.539587,153900000,19946
Group 7,153900000,0.769455,0.534383,154200000,16793
Group 7,154200000,0.932829,0.545707,154500000,16394
Group 7,154500000,0.905346,0.549963,154800000,9218
Group 7,154800000,0.968352,0.545773,155100000,20101
Group 7,155100000,0.861746,0.535947,155400000,18876
Group 7,155400000,0.851244,0.527393,155700000,18623
Group 7,155700000,0.763641,0.53167,156000000,18151
Group 7,156000000,0.891276,0.54435,156300000,18060
Group 7,156300000,0.925494,0.541653,156600000,17564
Group 7,156600000,0.780431,0.533017,156900000,15757
Group 7,156900000,0.818078,0.527643,157200000,19943
Group 7,157200000,0.808612,0.521747,157500000,18567
Group 7,157500000,0.904159,0.54516,157800000,23180
Group 7,157800000,0.617204,0.515693,158100000,13365
Group 7,158100000,0.559886,0.546263,158400000,15991
Group 7,158400000,0.872944,0.537003,158700000,21635
Group 7,158700000,0.596796,0.536407,159000000,15198
Group 7,159000000,0.747469,0.546783,159300000,21695
Group 7,159300000,0.833947,0.539053,159600000,19529
Group 7,159600000,0.740813,0.55472,159900000,20764
Group 7,159900000,0.954372,0.558103,160200000,21200
Group 7,160200000,0.952531,0.54376,160500000,22144
Group 7,160500000,0.791745,0.556487,160800000,18325
Group 7,160800000,0.66409,0.537607,161100000,15503
Group 7,161100000,0.571259,0.513123,161400000,14492
Group 7,161400000,0.878221,0.550517,161700000,21481
Group 7,161700000,0.935994,0.541017,162000000,21177
Group 7,162000000,0.81977,0.540603,162300000,17994
Group 7,162300000,0.794861,0.538437,162600000,21851
Group 7,162600000,0.908677,0.5635,162900000,20007
Group 7,162900000,0.926776,0.525583,163200000,21703
Group 7,163200000,0.916658,0.52672,163500000,21766
Group 7,163500000,0.706855,0.52455,163800000,17593
Group 7,163800000,0.905829,0.54755,164100000,19692
Group 7,164100000,0.694231,0.539817,164400000,16270
Group 7,164400000,0.78591,0.54006,164700000,14957
Group 7,164700000,0.602349,0.53496,165000000,13051
Group 7,165000000,0.479507,0.50912,165300000,13757
Group 7,165300000,0.899308,0.56796,165600000,21715
Group 7,165600000,0.634204,0.532343,165900000,14927
Group 7,165900000,0.691673,0.504897,166200000,18296
Group 7,166200000,0.92188,0.52767,166500000,24621
Group 7,166500000,0.921652,0.535833,166800000,21244
Group 7,166800000,0.923552,0.534837,167100000,22134
Group 7,167100000,0.920434,0.567607,167400000,21418
Group 7,167400000,0.907885,0.513107,167700000,19305
Group 7,167700000,0.77148,0.525267,168000000,16672
Group 7,168000000,0.923883,0.546097,168300000,20747
Group 7,168300000,0.892701,0.553617,168600000,16041
Group 7,168600000,0.835174,0.53086,168900000,14193
Group 7,168900000,0.707004,0.531397,169200000,14275
Group 7,169200000,0.819553,0.54307,169500000,19266
Group 7,169500000,0.835882,0.539813,169800000,19248
Group 7,169800000,0.912146,0.534923,170100000,20829
Group 7,170100000,0.887536,0.542793,170400000,20861
Group 7,170400000,0.944183,0.516423,170700000,20958
Group 7,170700000,0.882306,0.53957,171000000,19812
Group 7,171000000,0.694278,0.530243,171300000,17150
Group 7,171300000,0.724904,0.542097,171600000,18496
Group 7,171600000,0.903165,0.528117,171900000,20675
Group 7,171900000,0.686579,0.541867,172200000,16868
